Session,catB,catC,catE,catF,catG,catH,catJ,catK,catL,catM,catN,catO,catP,catQ
34558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.657166666666667,0.0,0.4396728016359918
28544,1.0,1.0,1.0,0.5,0.0,0.8,0.9,0.8,0.5,0.8,0.16666666666666666,1.157,1.0,0.18193548387096767
24761,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,2.5496666666666665,1.0,0.1757469244288225
27644,1.0,1.0,1.0,0.7999999999999999,0.8,1.0,0.75,1.0,0.8,0.8,0.5833333333333334,2.361333333333333,1.0,0.3650485436893203
37509,1.0,1.0,1.0,0.5714285714285714,0.5,0.8,0.25,0.5,0.5,0.8,0.6666666666666666,1.5236666666666665,0.5,0.3752860411899313
39396,1.0,0.95,1.0,0.6571428571428571,0.5,1.0,0.8,0.8,0.5,0.8,0.8333333333333334,2.4433333333333334,1.0,0.4328358208955223
30362,1.0,0.95,1.0,0.6571428571428571,0.0,1.0,0.8,0.8,0.5,1.0,0.5833333333333334,1.1948333333333332,1.0,0.29431438127090304
28374,1.0,1.0,1.0,0.5714285714285714,0.0,1.0,0.9,0.8,0.8,0.8,0.5833333333333334,2.881,0.5,0.2722298221614227
28515,1.0,0.7250000000000001,1.0,0.6571428571428571,0.0,0.0,0.0,1.0,0.0,0.8,0.6666666666666666,2.4465000000000003,1.0,0.544987146529563
45332,0.8,0.375,0.5,0.6571428571428571,0.0,0.5,0.0,0.5,0.0,0.0,0.08333333333333333,1.6323333333333334,0.5,0.4696969696969697
28497,1.0,1.0,0.8,0.7999999999999999,0.5,0.8,0.4,0.8,0.5,0.5,0.6666666666666666,2.3165,1.0,0.18292682926829254
34772,1.0,1.0,1.0,0.8285714285714285,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.5211666666666666,1.0,0.13701923076923084
24759,1.0,0.95,1.0,0.8571428571428571,0.5,1.0,1.0,0.8,1.0,1.0,0.6666666666666666,2.405333333333333,1.0,0.19026047565118925
30599,1.0,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,1.0,0.8,1.0,0.9166666666666666,3.53,1.0,0.3099337748344372
31020,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,1.0,0.8,1.0,1.0,1.0,3.276333333333333,1.0,0.3993095512082854
32083,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.5145,1.0,0.09613259668508292
33430,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.9,1.0,1.0,1.0,0.25,2.2095,1.0,0.17049808429118785
34544,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,3.1973333333333334,1.0,0.21594202898550727
34555,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,0.75,1.0,1.0,1.0,0.0,3.4275,1.0,0.1290137614678899
34589,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.8321666666666663,1.0,0.21170731707317075
38473,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,2.9210000000000003,1.0,0.04402515723270448
41568,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.75,3.1268333333333334,1.0,0.2729103726082577
49473,1.0,1.0,0.8,0.7999999999999999,0.0,1.0,0.9,0.8,1.0,1.0,0.5,2.119166666666666,1.0,0.20928116469517746
32680,0.9,1.0,1.0,0.5714285714285714,0.0,0.8,1.0,1.0,1.0,1.0,0.9166666666666666,3.0156666666666667,1.0,0.5243619489559165
34630,1.0,1.0,1.0,0.8857142857142858,0.8,1.0,0.75,0.8,1.0,1.0,0.8333333333333334,3.3726666666666665,1.0,0.09901599015990174
27050,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,0.9,0.8,1.0,1.0,0.8333333333333334,2.375833333333333,1.0,0.2281795511221945
33392,1.0,0.8999999999999999,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,2.8675,1.0,0.1735537190082645
34561,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,0.75,1.0,1.0,1.0,0.0,3.4065,1.0,0.559023066485753
35658,1.0,0.95,1.0,0.9428571428571428,0.8,1.0,1.0,0.8,1.0,1.0,0.8333333333333334,1.5396666666666663,1.0,0.3047945205479453
24784,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,1.0,0.8,0.8,0.8,0.5833333333333334,2.9455000000000005,1.0,0.34479054779806656
27585,1.0,1.0,0.8,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.5965000000000003,1.0,0.11725293132328307
28595,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,0.9,1.0,1.0,1.0,0.9166666666666666,3.0069999999999997,1.0,0.2687585266030014
28800,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.1173333333333333,1.0,0.2162162162162162
29115,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,2.6181666666666668,1.0,0.27043544690603505
30306,1.0,1.0,1.0,0.5142857142857143,0.5,1.0,0.9,1.0,1.0,1.0,0.25,2.335,1.0,2.369565217391304
30374,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,1.0,0.8,0.75,3.138,1.0,0.4948755490483162
30377,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,3.5036666666666663,1.0,0.14652014652014653
34099,1.0,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,0.8,0.8,1.0,0.6666666666666666,1.459833333333333,1.0,0.13032581453634093
34600,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.0,3.916833333333333,1.0,0.09769713886950453
34615,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,1.0,3.1625,1.0,0.3361847733105217
34629,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.6038333333333337,1.0,0.21181434599156115
37445,1.0,1.0,0.8,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.75,2.908666666666667,1.0,0.05202312138728322
51390,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,2.839,1.0,0.2630480167014613
53286,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,0.75,2.914333333333333,1.0,0.2653061224489797
53377,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.0,2.8848333333333334,1.0,0.3223954060705496
54195,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,0.9,0.8,1.0,1.0,0.16666666666666666,1.49,1.0,0.21798631476050828
26738,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,1.0686666666666669,1.0,0.244578313253012
26755,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.8840000000000003,1.0,0.3094373865698729
27229,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,3.1636666666666664,1.0,0.09729729729729723
27538,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,0.9,1.0,1.0,1.0,0.4166666666666667,2.001333333333333,1.0,0.3388235294117647
27724,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,1.0,0.8,1.0,1.0,0.8333333333333334,2.857333333333333,1.0,0.13543599257884967
29673,1.0,0.95,1.0,0.5714285714285714,0.0,0.5,0.9,0.8,0.8,1.0,0.8333333333333334,2.6889999999999996,1.0,0.2002840909090909
30107,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.483166666666667,1.0,0.2858481724461106
30382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.361833333333333,1.0,0.1719483568075118
38782,1.0,0.9,1.0,0.7142857142857143,0.0,1.0,0.9,0.8,1.0,0.8,0.3333333333333333,1.4783333333333333,1.0,0.2795883361921099
50776,1.0,1.0,1.0,0.7999999999999999,0.8,1.0,0.5,0.5,1.0,0.8,0.6666666666666666,2.3401666666666667,1.0,0.20735524256651014
27681,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.9048333333333332,1.0,0.19646365422396855
28476,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.377833333333333,1.0,0.26660430308699706
29462,1.0,1.0,1.0,0.2857142857142857,0.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,2.5158333333333336,1.0,0.2097560975609756
33621,1.0,1.0,1.0,0.9428571428571428,0.8,0.8,1.0,1.0,1.0,1.0,1.0,3.1686666666666667,1.0,0.3830606352261789
34102,1.0,0.7,1.0,0.37142857142857144,0.0,0.5,0.65,0.8,0.5,0.5,0.08333333333333333,1.3433333333333335,1.0,0.36863543788187375
34335,1.0,1.0,1.0,0.9428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.0275,1.0,0.17061224489795926
35226,1.0,1.0,1.0,0.42857142857142855,0.0,1.0,1.0,1.0,0.8,0.5,0.5,2.1788333333333334,1.0,0.467551622418879
37806,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,1.0,1.0,0.8,0.8,0.75,2.542666666666667,1.0,0.19534412955465585
38095,1.0,0.9,1.0,0.6571428571428571,0.5,1.0,1.0,1.0,0.8,1.0,0.5833333333333334,2.441666666666667,1.0,0.1812080536912752
38211,1.0,1.0,1.0,0.9428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.0075000000000003,1.0,0.12253829321663028
38680,1.0,1.0,1.0,0.8285714285714285,0.0,1.0,1.0,1.0,0.8,0.8,0.16666666666666666,1.4426666666666668,1.0,0.10013531799729353
52096,1.0,0.9,0.8,0.5142857142857143,0.0,1.0,1.0,1.0,0.8,0.8,0.3333333333333333,2.42,1.0,1.1859443631039532
53014,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,1.0,3.5561666666666665,1.0,0.1232876712328767
26864,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,0.8,1.0,0.5833333333333334,1.786333333333333,1.0,0.3915211970074813
27545,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,0.4166666666666667,2.1988333333333334,1.0,0.17726798748696554
27679,1.0,1.0,1.0,0.7428571428571429,0.8,1.0,0.9,1.0,1.0,1.0,0.3333333333333333,2.705833333333333,1.0,0.4205955334987592
27771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,2.266833333333333,1.0,0.2805944055944055
28135,1.0,0.95,0.5,0.35714285714285715,0.0,0.8,1.0,1.0,0.8,0.8,0.8333333333333334,2.453333333333333,1.0,0.5267605633802817
28475,1.0,1.0,1.0,0.9428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.6875,1.0,0.3746478873239437
28480,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.733166666666667,1.0,0.38052373158756136
28498,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,0.0,1.0,0.0,0.75,1.9311666666666667,1.0,0.3089509143407121
28524,1.0,1.0,1.0,0.2571428571428572,0.0,1.0,0.9,0.8,1.0,0.8,0.5833333333333334,1.79,1.0,0.1614457831325302
30295,1.0,0.7250000000000001,1.0,0.2857142857142857,0.0,1.0,0.25,0.8,0.5,0.5,0.5833333333333334,1.3965,1.0,0.5167364016736402
32311,1.0,0.95,1.0,0.42857142857142855,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,2.8161666666666667,1.0,0.5690890481064483
32489,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.75,2.543333333333333,1.0,0.2499999999999999
32784,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.264,1.0,0.016030534351145213
33264,1.0,0.8999999999999999,1.0,0.7142857142857143,0.0,1.0,0.75,0.8,0.8,1.0,0.9166666666666666,3.318833333333333,1.0,0.24394785847299816
34560,1.0,0.95,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.8841666666666663,1.0,0.11221945137157106
34604,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.0,3.083833333333333,1.0,0.1336553945249597
34943,1.0,1.0,1.0,0.6,0.5,1.0,0.4,0.5,0.5,0.8,0.5,0.7085,1.0,0.24838012958963285
35687,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.75,2.8353333333333333,1.0,0.34514170040485825
37166,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.186166666666667,1.0,0.20000000000000007
37615,1.0,1.0,1.0,0.6571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2.9111666666666665,1.0,0.2598802395209581
38887,1.0,0.575,1.0,0.5428571428571428,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.9935,0.5,0.2531645569620253
45647,1.0,0.575,0.8,0.6571428571428571,0.0,0.8,0.0,0.8,0.5,0.8,0.5,1.7444999999999995,0.0,0.6233183856502242
52114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.597,1.0,0.32585365853658543
52147,1.0,1.0,1.0,0.5142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,2.7726666666666664,1.0,0.2258064516129033
45010,1.0,1.0,0.8,0.6571428571428571,0.0,1.0,1.0,0.8,1.0,1.0,0.8333333333333334,2.2245000000000004,1.0,0.3199598796389168
28460,1.0,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.9018333333333337,1.0,0.22310305775764444
38255,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.2313333333333336,1.0,0.14196428571428574
25765,1.0,0.8999999999999999,1.0,0.37142857142857144,0.0,0.8,0.9,0.8,0.8,0.8,0.5,1.305,1.0,0.5275181723779855
26728,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,3.214166666666667,1.0,0.372507869884575
37743,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.0425,1.0,0.11452728670253645
37641,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.4805,1.0,0.3624091381100728
52137,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,1.0,0.8,0.4166666666666667,2.444,1.0,0.3917098445595855
