Session,Response,Type,Item,WCPM,Accuracy,Prosody,Retell,SAQ1,SAQ2
47508,752021,3026,1804,97.5,1,2.9,4,2,0
47650,753812,3026,2001,34.2,0.685,1.6,1.929,0,2
47650,753817,3026,1502,52.2,1,1.6,3.8035,2,2
47650,753821,3026,1703,50.5,0.97,1.7,3.676,2,2
47700,754266,3026,1505,103.4,1,3.1,3.9015,0,2
47700,754270,3026,1807,122.9,1,3.6,3.6885,2,0
47700,754274,3026,1804,135.2,1,3.5,3.3435,2,2
47767,754873,3026,330,67.4,0.899,2,0,0,2
47767,754877,3026,2201,81.1,1,2.5,0.287,2,2
47767,754881,3026,2202,71.8,0.959,2.3,0,0,0
47793,755092,3026,2801,120,1,3.9,2.2845,0,2
47793,755096,3026,3105,118.8,0.993,3.7,3.2985,0,0
47793,755100,3026,2601,123.8,1,3.7,2.777,0,2
47798,755144,3026,2701,95.1,1,2.8,2.7755,,
47798,755149,3026,420,81.6,0.449,2.4,2.272,,
47798,755155,3026,2403,91.8,0.671,3,1.8345,,
47824,755427,3026,330,159.3,0.989,4.3,3.0895,0,2
47824,755432,3026,2201,170.7,1,4.6,3.3125,1,2
47824,755436,3026,2202,175.1,1,4.4,4,0,2
47881,755942,3026,1401,80.9,1,2.6,4,2,2
47881,755946,3026,1603,48.1,0.944,1.7,4,2,2
47881,755950,3026,1903,46,0.882,1.7,3.8415,2,1
47894,756104,3026,330,133.6,0.978,4,4,0,2
47894,756108,3026,2201,122.1,1,3.7,2.7015,2,1
47894,756112,3026,2202,132.6,0.986,4,3.101,0,2
47912,756273,3026,330,50.2,0.843,2,4,0,2
47912,756277,3026,2201,54.7,0.93,1.8,1.784,1,1
47912,756281,3026,2202,50.3,0.945,1.6,2.627,0,2
47992,756967,3026,1505,134.5,0.947,3.5,2.5745,2,2
47992,756971,3026,1807,99.5,0.764,2.7,1.893,0,0
47992,756975,3026,1804,135.3,0.884,3.4,2.149,0,0
48031,757341,3026,410,61.4,1,2.4,3.492,2,2
48031,757345,3026,2504,52.4,0.973,2,3.7325,2,0
48031,757349,3026,2101,48.5,0.959,2.2,2.9035,2,0
48111,758114,3026,450,72.8,1,2.6,3.963,2,2
48111,758118,3026,2503,41.5,0.753,1.8,3.576,0,0
48111,758123,3026,320,65.5,1,2.4,4,2,2
48139,758336,3026,2701,90.9,0.966,2.8,3.2885,2,2
48139,758340,3026,420,86.6,1,2.7,2.4465,0,0
48139,758344,3026,2403,92.8,1,3.1,3.3585,2,2
48143,758384,3026,2302,59.6,0.927,1.8,2.5855,0,2
48143,758388,3026,2102,52.9,0.92,1.8,3.058,0,2
48143,758392,3026,310,55.3,0.931,1.8,2.158,2,2
48155,758448,3026,330,55.3,0.876,2.1,2.793,2,2
48155,758452,3026,2201,59.5,0.953,2,1.7675,1,0
48155,758456,3026,2202,70.9,0.973,2.3,2.2315,2,2
48184,758773,3026,1401,63.7,1,2.2,4,2,2
48184,758778,3026,1603,42,0.208,1.8,3.641,2,0
48184,758783,3026,1903,54.9,0.408,1.7,2.846,2,0
48215,758989,3026,450,76.2,0.989,2.4,1.7775,2,0
48215,758993,3026,2503,61.4,0.975,2.2,1.7485,2,2
48215,758997,3026,320,66.6,1,2.4,1.0005,2,2
48268,759434,3026,330,22.9,0.281,1.5,1.422,0,0
48268,759439,3026,2201,37.5,0.581,1.5,2.2485,0,1
48268,759443,3026,2202,58.9,0.904,1.7,0,2,2
48359,760144,3026,330,131.3,0.944,4.2,1.1415,0,2
48359,760149,3026,2201,134.3,0.977,3.9,0.172,2,2
48359,760154,3026,2202,133.4,1,4.1,3.8255,2,2
48372,760274,3026,410,117.8,1,3.5,2.555,2,2
48372,760278,3026,2504,103.1,1,3.5,2.77,2,2
48372,760282,3026,2101,107.1,0.973,3.4,2.954,2,2
48410,760695,3026,330,99.2,0.944,3.1,3.9835,2,2
48410,760700,3026,2201,101.9,1,3,3.849,1,2
48410,760704,3026,2202,124,1,2.4,4,2,2
48418,760770,3026,330,55.5,0.82,2.3,2.449,2,2
48418,760774,3026,2201,66.8,0.988,2.3,0,1,2
48418,760778,3026,2202,81.8,1,2.8,3.535,2,2
48481,761382,3026,2001,78.8,1,2.8,3.396,2,2
48481,761386,3026,1502,102.2,1,3.2,2.657,2,2
48481,761390,3026,1703,93.4,1,3.1,3.2345,2,2
48506,761623,3026,450,128.4,1,3.7,4,2,2
48506,761627,3026,2503,131.6,1,3.8,3.4415,2,2
48506,761631,3026,320,145.2,1,4,4,2,2
48539,761909,3026,330,43.8,0.584,1.9,3.0825,2,0
48539,761914,3026,2201,47.4,0.802,1.7,2.657,1,2
48539,761918,3026,2202,49.9,1,1.8,4,2,2
48600,762413,3026,1401,86.3,1,2.5,4,2,2
48600,762417,3026,1603,75.6,1,2.2,4,2,2
48600,762421,3026,1903,56.7,0.947,1.7,4,2,1
48614,762513,3026,2401,117.9,0.926,3.2,3.6935,0,2
48614,762517,3026,350,127.6,1,3.5,3.916,2,2
48614,762521,3026,2203,166.5,1,4.2,3.9745,2,2
48623,762577,3026,2302,82,1,2.3,1.5335,2,2
48623,762581,3026,2102,77.5,0.973,2.3,2.2375,2,0
48623,762585,3026,310,78,1,2.3,1.859,2,0
48709,763252,3026,2302,147.4,0.939,3.9,2.171,2,2
48709,763256,3026,2102,141.6,1,3.8,2.8695,2,2
48709,763260,3026,310,174.2,1,4.4,2.872,2,2
48764,763761,3026,1401,50.3,1,1.5,4,2,2
48764,763765,3026,1603,21.2,0.431,1.2,1.671,2,0
48764,763770,3026,1903,29.5,0.566,1.3,2.7695,2,2
48778,763862,3026,2001,56.9,0.932,2.2,2.4825,0,2
48778,763866,3026,1502,65.6,0.885,2.1,2.9405,0,0
48778,763870,3026,1703,76.2,0.985,2.2,3.345,2,2
48793,763966,3026,2302,50.6,0.915,2.1,2.816,0,2
48793,763970,3026,2102,53.8,0.907,2,2.2385,2,2
48793,763974,3026,310,55.7,0.943,1.8,3.016,0,0
48821,764254,3026,330,68.8,0.899,2.4,2.9835,2,0
48821,764258,3026,2201,77.5,0.977,2.5,2.62,2,2
48821,764262,3026,2202,83.9,1,2.6,3.4295,2,2
48845,764532,3026,1505,93.3,0.965,2.8,4,2,2
48845,764536,3026,1807,58.2,0.986,1.8,3.8815,1,2
48845,764540,3026,1804,79,0.884,2.1,4,2,2
48848,764575,3026,2701,117.7,1,3.7,3.7325,0,0
48848,764579,3026,420,140.9,1,3.9,2.6765,2,2
48848,764583,3026,2403,100.2,0.987,3.4,4,2,2
48890,764921,3026,1505,119.2,0.965,2.7,1.198,0,2
48890,764925,3026,1807,101.2,0.986,2.4,1.651,0,0
48890,764929,3026,1804,62.2,0.87,1.7,0.715,0,2
48927,765393,3026,330,98.2,0.978,3.3,3.4245,2,2
48927,765397,3026,2201,80.8,0.977,2.9,3.5425,0,0
48927,765401,3026,2202,115.3,0.986,2.7,4,2,2
48972,765847,3026,330,117.1,1,3.6,3.704,2,2
48972,765852,3026,2201,125.2,1,3.8,2,1,1
48972,765857,3026,2202,117.5,1,3.7,0.054,2,2
48978,765932,3026,330,83.6,0.933,3.4,3.078,0,2
48978,765936,3026,2201,89.6,0.826,2.4,2.4675,1,2
48978,765940,3026,2202,186.8,1,4.5,1.8965,2,2
49022,766385,3026,1401,81.8,1,2.3,3.0285,2,2
49022,766389,3026,1603,76.1,1,2.5,3.593,0,2
49022,766393,3026,1903,62.9,1,2.1,2.7005,2,1
49071,766874,3026,2001,61.7,0.986,2,3.8615,0,2
49071,766878,3026,1502,79.7,1,2.1,3.3445,2,2
49071,766883,3026,1703,76.9,0.985,2.2,3.537,0,2
49076,766925,3026,1505,63.1,0.965,1.9,2.332,2,2
49076,766929,3026,1807,50.6,0.986,1.6,2.177,1,0
49076,766933,3026,1804,53.2,1,1.5,2.657,2,2
49081,766973,3026,1505,102.1,0.912,3.4,4,0,2
49081,766977,3026,1807,90.4,0.833,2.7,3.041,0,0
49081,766981,3026,1804,126.8,0.942,3.5,3.759,2,2
49110,767320,3026,450,132,1,4,4,2,2
49110,767324,3026,2503,111.9,1,3.3,3.3275,2,2
49110,767328,3026,320,122,1,3.7,3.1665,2,2
49113,767364,3026,1505,45,1,1.7,3.801,2,2
49113,767368,3026,1807,35.8,0.736,1.5,2.7055,0,0
49113,767372,3026,1804,35.5,0.754,1.5,3.6185,2,0
49134,767654,3026,2401,143,1,3.8,2.3275,2,2
49134,767658,3026,350,161.7,1,4.2,2.953,2,2
49134,767662,3026,2203,147.2,1,4.1,3.431,2,0
49155,767843,3026,2801,125.3,1,3.8,4,2,2
49155,767847,3026,3105,108.6,1,3.6,3.202,0,2
49155,767851,3026,2601,110.9,0.991,3.5,3.831,2,2
49169,767971,3026,330,61.2,0.989,2,3.0345,0,2
49169,767975,3026,2201,60.6,0.977,2.2,2.151,2,1
49169,767979,3026,2202,67.6,0.973,2,3.73,2,2
49177,768088,3026,2001,112.3,1,3.4,4,2,2
49177,768093,3026,1502,45.3,1,2.3,3.4065,2,2
49177,768098,3026,1703,96.1,1,3.1,4,2,2
49197,768328,3026,330,121.1,0.966,3.6,2.5425,2,2
49197,768332,3026,2201,122.9,1,3.6,1.7975,1,1
49197,768336,3026,2202,130,1,3.8,3.7205,2,2
49239,768791,3026,1505,94.9,1,2.6,4,2,2
49239,768795,3026,1807,92.8,1,2.9,3.892,0,0
49239,768799,3026,1804,92.5,1,2.6,4,0,0
49251,768895,3026,1505,33.5,0.877,1.5,2.763,0,2
49251,768899,3026,1807,33,0.681,1.4,3.3985,1,0
49251,768903,3026,1804,29.7,0.623,1.4,2.636,0,2
49262,768984,3026,2401,78.5,1,2.5,3.13,2,2
49262,768988,3026,350,96.8,0.875,2.6,3.4035,2,2
49262,768992,3026,2203,119.2,1,3.5,3.334,2,2
49270,769134,3026,2001,45.6,0.918,1.4,1.9235,2,2
49270,769138,3026,1502,49.6,0.885,1.6,3.2965,2,0
49270,769142,3026,1703,31.7,0.701,1.3,0,0,0
49279,769268,3026,2401,127.7,1,3.4,2.346,0,2
49279,769273,3026,350,101.6,0.938,2.8,3.0895,2,2
49279,769278,3026,2203,105.9,0.932,3.1,2.7655,2,2
49301,769551,3026,2001,89.1,0.973,2.3,2.9975,0,2
49301,769555,3026,1502,94.7,0.984,2.2,3.6235,2,2
49301,769559,3026,1703,65,0.836,1.9,1.736,0,0
49336,769952,3026,1505,42.4,0.982,1.7,2.879,2,2
49336,769956,3026,1807,48,0.653,1.7,1.878,1,0
49336,769960,3026,1804,35.1,0.725,1.3,2.4355,0,0
49348,770077,3026,1505,79.1,0.947,2.1,2.5365,2,2
49348,770081,3026,1807,56.4,1,1.8,3.2655,1,2
49348,770085,3026,1804,79.7,1,2.1,1.982,0,2
49356,770185,3026,1505,55.8,1,2,2.878,0,0
49356,770189,3026,1807,52.6,0.972,1.9,3.1315,0,0
49356,770193,3026,1804,52.5,0.942,1.8,3.641,2,2
49361,770264,3026,2401,153.3,0.975,4.1,4,2,2
49361,770268,3026,350,142.3,0.9,3.5,4,2,2
49361,770272,3026,2203,142.5,1,4.6,4,2,0
49373,770428,3026,330,98.9,0.978,3.2,2.0795,2,2
49373,770432,3026,2201,118.8,1,3.9,2.4725,1,1
49373,770436,3026,2202,97,1,3.3,2.228,2,0
49397,770630,3026,2001,58.5,1,1.5,1.8695,2,0
49397,770634,3026,1502,65.5,1,1.8,2.249,2,2
49397,770638,3026,1703,52.9,0.97,1.8,2.8685,2,2
49444,770992,3026,1505,51.5,0.947,1.8,3.025,0,0
49444,770996,3026,1807,45.2,0.903,1.6,2.908,2,2
49444,771000,3026,1804,40.2,0.87,1.5,2.994,0,0
49473,771328,3026,520,125.3,1,3.6,2.2205,0,2
49473,771332,3026,2402,106.9,0.989,3.3,2.0945,0,0
49473,771336,3026,2904,128.8,0.97,3.9,2.0425,2,2
49488,771487,3026,1505,72.5,0.947,2.3,2.584,2,2
49488,771491,3026,1807,57.8,0.889,2.1,2.8585,0,0
49488,771495,3026,1804,49.9,0.87,1.9,2.417,2,2
49541,772048,3026,330,29.8,0.438,1.7,2.484,2,0
49541,772052,3026,2201,25.3,0.337,1.5,1.207,1,0
49541,772056,3026,2202,35.5,0.63,1.6,1.4815,2,2
49577,772407,3026,2803,99.2,0.967,3.2,2.4645,0,2
49577,772411,3026,2902,90.6,0.957,2.9,2.726,1,2
49577,772415,3026,3106,113.7,1,3.4,1.8645,2,0
49581,772453,3026,330,99,0.978,3.5,3.7295,2,2
49581,772457,3026,2201,88,0.988,3.4,3.071,1,0
49581,772461,3026,2202,82.5,0.945,3,3.5215,2,2
49599,772599,3026,330,71.2,0.978,2.5,3.347,0,2
49599,772604,3026,2201,68,0.953,2.7,3.21,2,2
49599,772608,3026,2202,83.3,0.973,2.7,3.106,2,2
49607,772661,3026,330,36.9,0.584,1.7,1.1695,2,2
49607,772665,3026,2201,30.3,0.349,1.6,1.195,0,1
49607,772669,3026,2202,56.7,0.849,2.1,1.627,0,0
49608,772679,3026,2401,122,1,3.5,3.1935,0,2
49608,772683,3026,350,123.9,1,3.3,3.341,2,2
49608,772687,3026,2203,136.5,1,3.8,3.235,2,2
49623,772796,3026,410,151.6,1,4.1,4,2,2
49623,772800,3026,2504,156.3,0.987,4.1,2.334,2,2
49623,772804,3026,2101,151.9,1,4.3,4,2,2
49638,772914,3026,1505,73,1,2.6,3.0715,0,2
49638,772918,3026,1807,88.7,1,2.9,4,1,2
49638,772922,3026,1804,107.7,1,3.3,0.1515,2,2
49661,773095,3026,330,90.8,1,3.1,2.704,2,2
49661,773099,3026,2201,95.8,0.942,3.3,2.2615,2,1
49661,773103,3026,2202,117.4,0.932,3.8,2.981,2,2
49665,773139,3026,2302,133.5,1,3.6,3.4495,0,0
49665,773143,3026,2102,93,0.813,2.6,2.5795,2,0
49665,773147,3026,310,115.3,1,3.1,2.7385,0,0
49687,773320,3026,2803,36.2,0.107,1.5,0.4465,2,0
49687,773324,3026,2902,28.6,0.095,1.2,0,0,0
49687,773328,3026,3106,35.7,0.12,1.4,1.3025,0,2
49698,773421,3026,330,128.1,0.989,3.9,3.1065,0,0
49698,773426,3026,2201,132.8,0.977,4.1,4,2,2
49698,773430,3026,2202,168.3,0.986,4.5,3.996,2,2
49703,773470,3026,330,103.8,0.966,3,3.6325,0,2
49703,773475,3026,2201,101.5,0.988,3.4,3.815,2,1
49703,773479,3026,2202,111.9,0.973,3.5,4,2,2
49722,773606,3026,2701,111.3,1,3.3,2.696,0,2
49722,773610,3026,420,117,1,3.3,2.6935,0,2
49722,773614,3026,2403,125.9,1,3.7,2.2855,2,2
49812,774450,3026,2001,47.4,0.685,1.9,3.196,0,2
49812,774454,3026,1502,82.6,0.951,2.1,1.9425,0,0
49812,774458,3026,1703,78.6,0.91,2.2,1.1365,0,0
49829,774577,3026,410,87.9,0.886,2.4,2.7495,2,2
49829,774581,3026,2504,113.3,0.907,2.8,2.5545,2,2
49829,774585,3026,2101,109.3,1,3.2,2.5485,2,2
49841,774697,3026,330,103.7,0.989,3.5,4,2,2
49841,774702,3026,2201,106.8,0.977,3.7,3.701,2,2
49841,774707,3026,2202,128.3,0.986,4,3.924,2,2
49853,774791,3026,410,96.7,1,3.2,4,2,2
49853,774795,3026,2504,90,1,3,3.2575,2,0
49853,774799,3026,2101,96.4,1,3.1,3.8585,2,2
49906,775309,3026,410,100.6,1,3.3,4,2,2
49906,775313,3026,2504,105.3,1,3.2,4,2,0
49906,775317,3026,2101,110.1,1,3.5,4,2,2
49907,775327,3026,410,105.8,1,3.1,3.7525,2,2
49907,775331,3026,2504,120.4,1,3.7,3.722,2,0
49907,775335,3026,2101,121,1,3.7,3.1175,2,2
49939,775644,3026,1401,101.1,1,2.9,2.6405,0,2
49939,775648,3026,1603,77.8,0.903,1.9,3.8235,2,0
49939,775652,3026,1903,81.6,0.816,2,3.5725,0,0
49959,775862,3026,2302,31.6,0.488,1.3,1.857,2,0
49959,775866,3026,2102,64.2,0.893,1.9,3.053,2,0
49959,775870,3026,310,32.1,0.517,1.4,2.518,2,2
49998,776208,3026,330,105.6,0.978,3.5,3.756,2,2
49998,776213,3026,2201,140.7,0.93,4.2,3.6775,2,2
49998,776218,3026,2202,143,0.945,4.2,3.3335,0,2
50020,776443,3026,330,78.9,0.876,2.8,2.2555,0,0
50020,776447,3026,2201,78,0.942,2.7,1.2435,2,1
50020,776451,3026,2202,79.9,0.932,2.9,3.0995,2,2
50027,776518,3026,450,128.9,0.931,4.2,3.1905,0,2
50027,776522,3026,2503,100.2,0.914,3.5,2.6465,0,0
50027,776526,3026,320,109.4,0.989,3.6,2.378,2,2
50030,776544,3026,330,118.5,0.966,3.8,3.1005,2,2
50030,776548,3026,2201,101.3,0.907,3.3,3.134,2,0
50030,776552,3026,2202,126.9,0.973,4,2.365,2,0
50031,776562,3026,330,100.5,0.966,3.4,3.838,2,2
50031,776566,3026,2201,89.4,0.977,3.2,3.782,1,2
50031,776570,3026,2202,110.1,0.986,3.6,2.7745,0,2
50061,776900,3026,330,91,0.955,3.2,4,2,2
50061,776904,3026,2201,84.7,0.942,2.6,2.946,1,1
50061,776908,3026,2202,85.4,0.945,2.9,3.9365,2,2
50080,777100,3026,450,61.8,0.92,1.9,1.775,0,2
50080,777104,3026,2503,66.6,1,1.9,2.233,2,0
50080,777108,3026,320,60.4,1,1.8,2.447,0,2
50103,777291,3026,330,123.8,0.978,4.2,4,2,2
50103,777296,3026,2201,122.2,0.988,4,3.526,2,2
50103,777301,3026,2202,137,0.973,4.2,3.5315,2,2
50118,777458,3026,330,148.9,0.978,4.5,2.47,2,2
50118,777462,3026,2201,158.4,0.942,4.5,2.2065,1,1
50118,777467,3026,2202,182.8,1,4.6,3.3925,2,2
50140,777699,3026,330,17,0.258,1.1,2.6415,2,2
50140,777703,3026,2201,73.6,0.837,2.4,1.605,1,0
50140,777707,3026,2202,63,0.822,1.9,2.718,2,2
50164,777998,3026,2001,133,0.973,3.5,4,2,2
50164,778002,3026,1502,151.9,1,3,3.491,2,2
50164,778006,3026,1703,124.8,1,3.3,3.4695,2,2
50192,778256,3026,1401,79.4,1,2.6,3.6375,2,0
50192,778260,3026,1603,116.9,1,3.2,3.064,0,2
50192,778264,3026,1903,125.3,1,3.2,2.6815,2,0
50193,778276,3026,330,160.2,0.989,4.5,3.9475,2,2
50193,778280,3026,2201,134.5,0.977,4.2,3.1575,1,2
50193,778288,3026,2202,167.3,0.945,4.4,4,2,2
50208,778410,3026,2803,124.8,0.983,3.8,3.87,2,2
50208,778414,3026,2902,139.8,0.983,4.3,3.217,1,2
50208,778418,3026,3106,132.3,1,3.9,3.109,2,0
50212,778441,3026,330,119.4,0.955,3.9,3.784,2,2
50212,778446,3026,2201,77.3,0.953,3.2,3.6745,2,2
50212,778450,3026,2202,128.1,0.918,3.8,3.3945,2,2
50227,778608,3026,2302,106.1,0.683,3,4,2,2
50227,778612,3026,2102,142.1,0.813,3.7,3.3395,2,2
50227,778616,3026,310,110.5,0.92,3.1,3.3125,2,0
50232,778642,3026,330,151.1,0.989,4.4,2.074,2,0
50232,778646,3026,2201,111.4,0.988,3.7,2.3925,1,2
50232,778650,3026,2202,148.2,0.973,4.3,3.203,0,2
50273,779076,3026,1401,137.2,1,3.8,2.752,0,2
50273,779080,3026,1603,157.5,1,4.2,2.062,1,0
50273,779084,3026,1903,137,0.895,3.7,2.8085,0,1
50305,779426,3026,1401,98.2,1,2.7,0.6545,2,2
50305,779431,3026,1603,114.1,1,3.2,1.247,2,0
50305,779436,3026,1903,116.6,1,3.2,3.127,2,1
50433,780617,3026,450,113.7,0.977,3.9,2.7015,0,2
50433,780621,3026,2503,84.9,0.975,3.5,3.152,0,2
50433,780625,3026,320,103.4,1,3.6,2.9375,2,2
50438,780652,3026,450,97.7,0.943,3.2,4,2,2
50438,780657,3026,2503,78.2,1,2.7,3.728,0,2
50438,780661,3026,320,98,1,3.4,4,2,2
50472,780957,3026,1401,18.3,0.667,1,4,0,0
50472,780962,3026,1603,0,0,-1,2.408,0,0
50472,780966,3026,1903,13.2,0.132,1,3.613,0,0
50492,781164,3026,1505,35.9,0.719,1.9,3.318,0,2
50492,781169,3026,1807,24.4,0.5,1.2,2.415,1,0
50492,781173,3026,1804,39.9,0.71,1.7,3.0625,2,0
50530,781404,3026,1505,32.2,0.544,1.2,2.0245,0,0
50530,781408,3026,1807,23.3,0.458,1.1,1.952,1,0
50530,781413,3026,1804,23.3,0.478,1.1,2.028,2,0
50542,781565,3026,2801,120,0.955,4,2.8515,2,2
50542,781569,3026,3105,92.6,0.925,3.2,1.494,0,0
50542,781573,3026,2601,86.6,0.778,3.3,2.2615,0,0
50588,781992,3026,1505,57.2,0.86,2.1,2.576,0,2
50588,781997,3026,1807,50.7,0.889,1.8,2.808,1,2
50588,782001,3026,1804,45.3,0.725,1.4,2.168,2,0
50590,782031,3026,2001,42,0.849,2.1,3.238,2,0
50590,782036,3026,1502,42.8,0.934,1.9,3.346,2,2
50590,782040,3026,1703,39.3,0.866,1.7,1.765,2,0
50615,782279,3026,1401,138.7,1,3.8,3.778,2,2
50615,782283,3026,1603,103.7,1,3.1,2.749,0,0
50615,782287,3026,1903,111.1,1,3.1,2.791,0,1
50616,782298,3026,1505,55.5,0.965,2,3.0355,0,2
50616,782303,3026,1807,39.2,0.792,1.7,3.442,1,0
50616,782308,3026,1804,42.3,0.754,1.3,3.581,2,0
50630,782416,3026,1401,114.9,1,3.1,4,2,2
50630,782421,3026,1603,60.8,0.292,2,3.6045,0,0
50630,782425,3026,1903,98,1,2.9,3.305,2,1
50636,782471,3026,410,95.4,1,3.1,4,2,2
50636,782475,3026,2504,101.9,1,3.5,3.619,2,0
50636,782479,3026,2101,84.1,1,2.8,4,2,2
50645,782562,3026,330,79.5,0.933,2.9,2.6515,2,2
50645,782566,3026,2201,93,0.93,2.9,2.998,1,2
50645,782570,3026,2202,99.8,0.959,3.2,3.7985,2,2
50666,782748,3026,330,73.2,0.978,2.8,0,2,2
50666,782752,3026,2201,63.7,0.721,2.1,0,2,2
50666,782756,3026,2202,108.5,0.973,3.1,1.6035,2,2
50670,782792,3026,1505,65.7,0.982,2.1,2.7575,0,2
50670,782796,3026,1807,83.3,1,2.4,1.3375,2,0
50670,782801,3026,1804,63,0.971,2.1,2.8115,0,0
50687,782963,3026,330,143.5,0.989,4.4,4,2,2
50687,782968,3026,2201,137.8,0.942,4.2,3.0235,2,2
50687,782972,3026,2202,139.2,0.959,4.4,2.8085,2,2
50749,783517,3026,2001,39.1,0.658,1.9,2.181,2,2
50749,783521,3026,1502,52.7,0.836,1.9,3.1905,0,0
50749,783525,3026,1703,56.8,0.925,1.8,0.1665,2,2
50760,783577,3026,1505,64.9,0.982,2.5,2.8535,0,0
50760,783581,3026,1807,54.7,0.847,2.1,2.8965,0,0
50760,783585,3026,1804,59.2,0.928,2.3,2.634,2,0
50776,783717,3026,520,124.7,0.872,3.2,3.3725,0,2
50776,783722,3026,2402,132.3,1,3.5,3.163,0,2
50776,783726,3026,2904,110.4,1,3.2,0.485,2,2
50802,783953,3026,450,166.3,0.977,4.5,4,2,2
50802,783957,3026,2503,142.1,0.988,4.7,2.715,0,0
50802,783961,3026,320,143.7,0.955,4.3,4,2,2
50805,783979,3026,410,89.5,0.986,2.9,2.7425,2,2
50805,783983,3026,2504,87.6,1,2.9,2.9925,2,0
50805,783987,3026,2101,76.4,1,2.6,2.8035,2,2
50834,784240,3026,2701,54.4,0.897,2.2,1.7805,0,2
50834,784244,3026,420,67,0.831,2.5,2.497,1,0
50834,784248,3026,2403,69.4,0.975,2.9,3.152,2,2
50856,784416,3026,1401,75.4,1,2.2,3.146,2,2
50856,784421,3026,1603,55.2,1,2.2,4,2,2
50856,784426,3026,1903,38.2,0.684,1.6,2.152,2,1
50867,784500,3026,410,65.3,0.986,2.9,3.9895,2,2
50867,784504,3026,2504,62.9,0.973,2.8,3.7945,2,2
50867,784508,3026,2101,64.9,0.959,2.7,3.919,2,2
50918,784996,3026,330,146.9,1,4.4,3.039,2,2
50918,785000,3026,2201,132,0.988,4,2.7985,1,2
50918,785004,3026,2202,150.4,0.904,4.2,3.3125,2,2
50936,785190,3026,1505,110.3,0.965,3.1,3.0305,0,0
50936,785194,3026,1807,116.3,0.972,3.5,0.2345,1,2
50936,785198,3026,1804,114.4,0.957,3,2.3005,0,0
50938,785212,3026,410,91.6,1,3.1,0,2,2
50938,785216,3026,2504,93.4,1,3,0,2,0
50938,785220,3026,2101,89.7,1,3.1,0,2,2
50941,785256,3026,330,91.8,0.978,3.3,3.553,2,2
50941,785260,3026,2201,91.8,0.942,3.3,3.161,1,1
50941,785264,3026,2202,98.5,0.945,3.3,3.151,0,2
50995,785859,3026,450,143.6,0.989,4.2,2.933,2,2
50995,785863,3026,2503,122,0.975,3.8,2.5965,0,2
50995,785870,3026,320,129.5,1,4,3.382,2,2
51001,785902,3026,2302,24.1,0.28,1.2,3.082,2,2
51001,785906,3026,2102,35.3,0.573,1.4,2.903,0,2
51001,785910,3026,310,32.2,0.54,1.3,2.529,2,0
51035,786252,3026,1505,37.5,0.93,1.8,3.772,0,2
51035,786257,3026,1807,0,0,-1,2.11,0,0
51035,786261,3026,1804,15.8,0.319,1.1,1.8725,0,2
51042,786358,3026,330,118.3,0.966,4,3.2545,2,2
51042,786362,3026,2201,77.6,0.919,3.3,3.166,2,1
51042,786366,3026,2202,80.8,0.918,3.2,3.646,2,2
51090,786756,3026,450,148.3,0.966,4.4,3.1745,0,2
51090,786760,3026,2503,112.7,0.951,4,3.327,0,2
51090,786764,3026,320,100.9,0.921,3.9,3.399,2,2
51095,786818,3026,2401,203.3,1,4.7,3.137,2,2
51095,786822,3026,350,178.7,0.975,4.2,4,2,2
51095,786826,3026,2203,100.4,0.568,3.2,3.416,2,0
51100,786871,3026,2302,100.7,0.976,3,3.535,2,2
51100,786875,3026,2102,112.3,1,3.4,1.647,2,2
51100,786880,3026,310,95.3,1,2.9,3.77,2,0
51106,786956,3026,2302,64,0.963,2.5,3.171,2,2
51106,786960,3026,2102,72.1,1,2.4,2.407,2,2
51106,786964,3026,310,81.7,0.954,2.5,2.8995,2,2
51154,787488,3026,2801,129.8,0.955,4.3,2.8,2,0
51154,787493,3026,3105,109.5,0.966,4,1.9125,2,0
51154,787497,3026,2601,122,0.983,4.1,2.0375,2,0
51164,787629,3026,450,135.5,1,4,3.8545,2,2
51164,787633,3026,2503,68.8,1,3,3.918,2,2
51164,787637,3026,320,114.6,1,3.3,2.843,2,0
51192,787877,3026,330,28.9,0.371,1.4,2.5345,0,2
51192,787881,3026,2201,36.5,0.198,1.4,1.873,1,0
51192,787885,3026,2202,51.4,0.945,1.8,2.941,0,2
51193,787895,3026,2302,101.2,1,2.9,3.439,2,2
51193,787899,3026,2102,101.4,1,2.8,3.0225,2,2
51193,787903,3026,310,95.6,0.954,2.6,4,2,0
51253,788432,3026,410,185,1,4.7,4,2,2
51253,788436,3026,2504,185.1,1,4.6,4,2,2
51253,788440,3026,2101,184.9,1,4.6,4,2,0
51257,788495,3026,2302,59.7,0.89,1.8,2.7645,2,2
51257,788500,3026,2102,60.2,0.973,1.7,2.787,2,2
51257,788505,3026,310,61,0.908,1.9,2.8075,2,0
51264,788614,3026,330,61.5,0.955,2.7,3.408,2,2
51264,788618,3026,2201,60.9,0.942,2.6,3.972,2,2
51264,788622,3026,2202,69.2,0.973,2.7,0,2,2
51276,788751,3026,2302,89.3,1,2.9,4,2,2
51276,788755,3026,2102,98.8,1,3,3.9395,2,2
51276,788759,3026,310,74.6,0.989,2.4,4,2,2
51349,789519,3026,1505,22.6,0.579,1.3,3.4225,0,0
51349,789523,3026,1807,28.4,0.472,1.3,2.695,1,0
51349,789527,3026,1804,22.8,0.435,1.2,2.2035,2,0
